,ID,song1,song2,song3,song4,song5
32800,32800,49283,51376,36794,9722,19136
32801,32801,25667,39138,8258,44839,1003
32802,32802,36775,33607,29711,19472,10772
32803,32803,37382,14877,56559,48352,34580
32804,32804,57098,4512,20471,28132,22831
32805,32805,20385,28198,26402,6916,41445
32806,32806,27761,15200,38952,6010,9350
32807,32807,8719,9950,37769,52880,8171
32808,32808,27754,11894,7054,15724,1141
32809,32809,1349,30949,42125,28380,1435
32810,32810,23776,29357,47920,36326,2216
32811,32811,41359,23788,31686,15725,1336
32812,32812,55848,21955,52926,24182,29046
32813,32813,46491,30675,31225,43153,12806
32814,32814,31537,48781,32789,4189,6789
32815,32815,25325,12096,7355,567,42535
32816,32816,5658,13380,31355,29047,27766
32817,32817,44925,39229,47553,11919,38777
32818,32818,35760,53028,26561,47159,6732
32819,32819,4193,50895,34194,45257,42650
32820,32820,2256,24691,4377,3332,19490
32821,32821,26831,25534,26942,25241,47995
32822,32822,44334,23275,26077,41813,55860
32823,32823,34092,32987,46699,23820,44483
32824,32824,21416,43716,12197,1035,2150
32825,32825,2292,1351,44789,17195,12879
32826,32826,23775,38038,39547,53356,206
32827,32827,23776,8308,29357,38302,15732
32828,32828,9953,26872,3862,44727,4771
32829,32829,13590,12704,47959,35018,6037
32830,32830,1352,15498,50018,56518,30958
32831,32831,27466,1036,56522,1729,4874
32832,32832,51212,11480,6708,14412,47280
32833,32833,7353,9957,40076,9670,33018
32834,32834,23537,39914,50509,9250,57637
32835,32835,49344,9145,42193,14591,1712
32836,32836,9149,44788,45950,29994,30263
32837,32837,49126,31998,37747,18969,35463
32838,32838,13240,34193,52927,12434,2713
32839,32839,30960,40627,11707,56162,42560
32840,32840,56911,13131,29363,411,11748
32841,32841,3868,25242,25965,4774,30392
32842,32842,19651,14443,32079,26808,32619
32843,32843,33206,35500,25456,7386,21062
32844,32844,28101,53965,4387,6581,44731
32845,32845,33712,13716,35937,45874,35938
32846,32846,23967,56392,15140,51066,27048
32847,32847,33991,32626,28535,12129,26416
32848,32848,40058,46851,54763,24353,57599
32849,32849,27774,38122,24050,46681,47857
32850,32850,12343,24705,40610,16024,8492
32851,32851,50079,41526,39234,15735,18656
32852,32852,13402,51119,33543,50415,35676
32853,32853,8035,32715,23231,14723,5257
32854,32854,28048,17790,34570,25777,44656
32855,32855,9148,27392,4877,30971,39041
32856,32856,4484,47867,15697,4437,26751
32857,32857,3692,46379,25408,19885,22666
32858,32858,33840,20499,1209,49321,47364
32859,32859,34101,29918,38574,38575,45226
32860,32860,3893,13944,31541,34105,35471
32861,32861,35480,46689,39163,44785,24301
32862,32862,35628,11204,12026,50590,6429
32863,32863,42505,6222,2446,8243,30976
32864,32864,27606,31532,1296,44293,17593
32865,32865,44218,23777,31958,14949,38648
32866,32866,39864,48027,2399,14669,55082
32867,32867,10972,11318,39870,48845,20002
32868,32868,42142,25463,1358,8728,30398
32869,32869,771,31388,49449,22461,37002
32870,32870,11386,18095,36254,2601,48112
32871,32871,25116,54071,51675,52471,1042
32872,32872,2439,6493,2933,11773,13384
32873,32873,37438,8473,6062,31050,48414
32874,32874,16866,21205,38403,30673,5439
32875,32875,39605,47124,26667,21281,43650
32876,32876,30983,39049,30006,1359,1047
32877,32877,34575,620,13987,50463,12435
32878,32878,47738,13501,37929,27062,34820
32879,32879,11288,35404,40068,56263,34082
32880,32880,34972,44739,47300,43124,38045
32881,32881,27791,11052,25538,6501,36881
32882,32882,18292,743,22229,746,15653
32883,32883,40838,32220,54548,56004,21229
32884,32884,44780,51434,3905,1239,36637
32885,32885,781,1053,38435,6491,22204
32886,32886,54879,33328,12460,32106,6025
32887,32887,7878,48043,32159,13410,8771
32888,32888,8849,2061,23101,18720,42492
32889,32889,51433,12004,22840,56161,26498
32890,32890,32605,1768,52214,30033,43721
32891,32891,48791,30074,20662,8732,48092
32892,32892,25473,56554,42148,35531,33014
32893,32893,23372,8035,6200,1056,35533
32894,32894,11943,14432,38923,6853,18240
32895,32895,41333,5440,35118,9066,9717
32896,32896,25260,54833,52420,20628,38590
32897,32897,34209,39938,35395,29043,35370
32898,32898,52349,54378,21729,28941,33332
32899,32899,33890,30383,45292,2412,9141
32900,32900,25262,12141,54396,31007,18
32901,32901,34186,1362,23719,25171,44753
32902,32902,24097,13420,44841,3930,1044
32903,32903,5625,11937,25950,25477,29051
32904,32904,15372,42213,31240,29716,29458
32905,32905,38318,46718,24532,44245,41740
32906,32906,11294,19479,547,25053,29698
32907,32907,30850,51564,39206,6473,38213
32908,32908,21417,29054,22696,25126,37894
32909,32909,51610,40438,45473,16318,27324
32910,32910,21257,56045,46527,1365,41943
32911,32911,2376,39612,42168,43918,38704
32912,32912,10973,42646,56492,33350,38649
32913,32913,32122,16320,14765,48678,32121
32914,32914,15752,50075,51848,2024,53785
32915,32915,13120,35313,1158,53919,9304
32916,32916,5291,18224,13770,5866,45713
32917,32917,45336,2034,8436,39381,24647
32918,32918,438,12262,45265,23255,45482
32919,32919,4863,53644,25453,14178,34952
32920,32920,38355,50211,41665,50263,17058
32921,32921,50485,39592,53895,36405,50538
32922,32922,8089,21783,23656,28065,38410
32923,32923,49613,32962,47301,41237,52440
32924,32924,16387,32933,32930,20026,6650
32925,32925,11261,6405,12058,12293,53854
32926,32926,50242,50218,17140,50764,33492
32927,32927,53887,6393,17970,8396,32935
32928,32928,32984,10214,42952,2470,27161
32929,32929,49042,28769,40186,49719,43553
32930,32930,16387,32933,38260,39405,47578
32931,32931,16394,32534,15562,31884,32682
32932,32932,32969,34675,50458,28436,6243
32933,32933,16387,32930,50191,39405,47578
32934,32934,46284,4444,25137,3594,38235
32935,32935,32981,6393,32974,32937,32985
32936,32936,38177,57082,9527,32987,35577
32937,32937,23290,32946,54825,51775,32985
32938,32938,7295,8544,27231,31402,26662
32939,32939,14503,14496,32244,51833,51815
32940,32940,19706,32976,42334,6653,42160
32941,32941,39164,51015,7950,1198,18869
32942,32942,16368,39487,51020,47452,13237
32943,32943,55126,25137,17085,36785,20457
32944,32944,38355,50211,32920,41665,50263
32945,32945,22276,40962,40297,30496,57497
32946,32946,23290,26795,54825,32937,51775
32947,32947,21983,12531,5884,15087,19784
32948,32948,20037,12561,32946,29305,46168
32949,32949,15972,4583,31589,28244,4655
32950,32950,50802,47356,29900,53058,325
32951,32951,38183,42375,16550,12925,32953
32952,32952,4658,19966,31939,4511,40140
32953,32953,32951,38183,16550,12925,46666
32954,32954,13383,8886,57349,27707,51016
32955,32955,42689,5728,20530,9489,39903
32956,32956,42134,16383,53570,2647,30935
32957,32957,35323,28077,57369,47145,13145
32958,32958,55939,33994,25163,1055,35498
32959,32959,50043,46776,48017,10834,18750
32960,32960,28093,52508,41665,24484,2070
32961,32961,39004,17980,56002,4645,49082
32962,32962,48926,23182,47301,12829,52440
32963,32963,36961,53331,53871,34815,32638
32964,32964,27486,32969,44049,34864,50213
32965,32965,15949,24042,19975,11355,24214
32966,32966,30277,57164,38775,33763,51058
32967,32967,17862,53318,14007,31576,55645
32968,32968,45748,27582,22521,397,3179
32969,32969,32964,56227,18612,32932,5727
32970,32970,13609,1821,19718,36178,15350
32971,32971,636,40199,37179,51224,48600
32972,32972,19255,57017,22792,40461,1729
32973,32973,6404,32946,32935,32937,32985
32974,32974,2245,32981,50260,49071,35163
32975,32975,51007,23048,53572,40852,30448
32976,32976,6386,1998,32932,32940,32980
32977,32977,52456,6403,32989,19043,52458
32978,32978,25137,23207,36785,5935,8214
32979,32979,53339,28334,4513,52951,21821
32980,32980,34575,620,40561,50463,12435
32981,32981,25755,36610,50233,32974,33527
32982,32982,49110,21977,39401,38989,29592
32983,32983,11122,18035,14975,14014,48661
32984,32984,35182,1692,2470,21533,27161
32985,32985,32981,6393,32935,37226,32937
32986,32986,41451,42355,33488,57176,4728
32987,32987,32936,57082,9527,30527,35577
32988,32988,47017,4618,24672,1946,22785
32989,32989,9261,29785,52872,37745,18138
32990,32990,9875,38928,54881,38964,3771
32991,32991,7684,2010,15404,23037,56418
32992,32992,53234,39351,43251,51538,30475
32993,32993,12193,24629,6709,21178,45248
32994,32994,24462,36023,32993,32297,12641
32995,32995,41867,53109,38540,26307,50709
32996,32996,4975,28243,2449,8535,41216
32997,32997,36220,521,27197,51730,40785
32998,32998,36836,44395,48592,15507,14041
32999,32999,48556,53347,31282,45219,21094
33000,33000,10423,15140,51066,25522,27048
33001,33001,17849,53771,38837,16891,53629
33002,33002,23849,19758,43625,11058,44382
33003,33003,14930,13854,47849,9894,30355
33004,33004,36106,34773,13700,48338,27604
33005,33005,16297,19380,28530,23540,948
33006,33006,50120,56034,26952,7779,54476
33007,33007,52809,47113,33909,50016,3379
33008,33008,33361,29528,26106,10013,12465
33009,33009,30725,34575,620,50463,36917
33010,33010,9715,42088,46912,44730,5160
33011,33011,52710,11611,39108,21100,15688
33012,33012,38583,35133,24994,23458,35033
33013,33013,35126,8265,22313,52362,6417
33014,33014,25473,56554,12197,32892,35531
33015,33015,1376,43198,35488,18900,24858
33016,33016,52280,46961,43574,43656,35535
33017,33017,20296,55248,45394,37194,36192
33018,33018,15697,4484,15540,4437,32856
33019,33019,47903,11962,11278,34123,29992
33020,33020,13095,35809,27057,9667,52031
33021,33021,32365,45948,38729,40777,12854
33022,33022,2176,10467,53160,26975,57351
33023,33023,21661,16243,36051,17892,6541
33024,33024,26409,9943,49015,53045,37643
33025,33025,1885,23229,398,44260,53141
33026,33026,17485,40062,3293,24615,13371
33027,33027,25519,48732,28556,39095,42197
33028,33028,15892,54648,17339,17351,56988
33029,33029,27426,50536,49116,2474,50865
33030,33030,17196,17078,46607,4672,55427
33031,33031,17710,30818,53429,41303,14609
33032,33032,29196,38537,10469,25504,29935
33033,33033,50385,37817,50384,25338,39917
33034,33034,30829,42206,11786,15512,5538
33035,33035,36719,47119,55036,5678,29965
33036,33036,54553,3309,11358,24127,15885
33037,33037,29782,1098,7962,47980,5538
33038,33038,31285,20888,32072,40355,42308
33039,33039,57137,31481,7934,45844,25844
33040,33040,27207,20212,55036,34422,53634
33041,33041,2014,27731,13750,7001,11642
33042,33042,34386,22440,54692,2738,40789
33043,33043,42456,10916,2627,6631,50139
33044,33044,41282,11175,31542,29724,24088
33045,33045,57527,47375,25220,1919,45691
33046,33046,35769,18595,42378,19349,57064
33047,33047,8785,22926,33540,35086,37754
33048,33048,30240,45342,29351,25009,34576
33049,33049,45063,47260,4617,57208,52377
33050,33050,52433,38248,53190,13320,11800
33051,33051,24121,26445,8899,6941,34283
33052,33052,8785,6162,29819,56631,28140
33053,33053,6298,39941,43173,14560,20311
33054,33054,46407,7025,30441,7024,11819
33055,33055,56276,23976,11323,52850,55018
33056,33056,41510,39881,22755,1920,29319
33057,33057,52996,54023,44337,50371,21304
33058,33058,7215,37461,47006,19410,10063
33059,33059,384,28575,23,13392,4040
33060,33060,24818,36126,3879,24532,31573
33061,33061,30923,38309,12932,29788,16528
33062,33062,31135,52583,31540,48441,3888
33063,33063,25469,43640,44846,2910,30249
33064,33064,52903,32420,14624,7612,32565
33065,33065,14602,23875,6331,51246,52932
33066,33066,31625,5719,42781,33815,3238
33067,33067,9353,2380,43255,25873,14458
33068,33068,23118,17205,35201,18368,44197
33069,33069,34109,9498,22792,23249,33882
33070,33070,41882,37709,50813,43708,55162
33071,33071,22189,52918,31881,1489,22286
33072,33072,50587,7198,24392,18046,12674
33073,33073,20215,2959,38595,49738,24489
33074,33074,33391,33162,33375,40945,17418
33075,33075,359,11247,33397,50618,33084
33076,33076,1445,29769,38137,34158,25536
33077,33077,38665,31845,31853,57180,33141
33078,33078,23623,38784,54635,54636,50947
33079,33079,11231,2208,33397,17407,40943
33080,33080,33154,50596,17399,6566,40943
33081,33081,36398,21989,57202,356,42096
33082,33082,33387,24258,33397,40943,6561
33083,33083,11197,8277,50608,51641,8275
33084,33084,51646,26850,6566,33075,24255
33085,33085,18966,12875,25882,35355,38362
33086,33086,22705,8971,39191,18839,24736
33087,33087,42161,30578,12549,54964,34559
33088,33088,2564,39978,6141,2786,23024
33089,33089,13803,7187,48524,48682,40577
33090,33090,29810,35755,5366,39550,28744
33091,33091,18044,31561,11771,5445,302
33092,33092,11288,53442,40068,56263,34082
33093,33093,12196,10279,41174,52539,2575
33094,33094,4352,14574,21881,36682,14393
33095,33095,11307,44885,20344,37271,53325
33096,33096,16699,57164,39129,26131,2236
33097,33097,27682,13391,10251,56055,55910
33098,33098,32193,23734,42391,21298,28960
33099,33099,49455,30614,45988,12513,17565
33100,33100,21000,38370,36513,578,5152
33101,33101,52028,41689,41690,20556,55677
33102,33102,28633,13473,19046,21692,468
33103,33103,25997,48238,18558,3576,41343
33104,33104,13055,51774,44632,2431,47456
33105,33105,41030,17785,3739,4182,28897
33106,33106,38059,50883,16710,39751,55966
33107,33107,13796,24417,45972,30300,19431
33108,33108,30133,3728,27643,28554,19011
33109,33109,25659,56098,10318,5153,21346
33110,33110,52478,52024,37133,50414,28403
33111,33111,5891,11348,11276,18401,9836
33112,33112,21594,23149,10927,24625,38100
33113,33113,14015,53653,35255,349,53467
33114,33114,42264,22760,35572,21100,15688
33115,33115,35621,9628,45372,6971,15001
33116,33116,5470,20238,34135,18826,50434
33117,33117,48209,16213,31946,43914,4896
33118,33118,43345,22229,15653,49321,49365
33119,33119,7116,35408,32777,18235,44920
33120,33120,56276,41050,11769,41516,29362
33121,33121,30921,53828,45246,20861,27259
33122,33122,1432,30124,28681,41405,48441
33123,33123,23663,22229,15653,50685,8160
33124,33124,29769,24598,44883,47943,30084
33125,33125,44334,37812,20426,716,24519
33126,33126,6893,14201,29536,51208,19540
33127,33127,30854,11600,8707,22687,5536
33128,33128,18747,22525,19970,37854,40572
33129,33129,31552,53393,25045,35520,35300
33130,33130,53397,17744,5330,46978,19917
33131,33131,39784,44575,7934,29555,38399
33132,33132,35703,3934,7558,14673,19065
33133,33133,35317,37830,24548,12986,30750
33134,33134,10202,11757,43407,42350,40623
33135,33135,37225,22904,50936,45664,57269
33136,33136,786,33391,33162,40949,6554
33137,33137,33081,6567,57183,33141,40943
33138,33138,15095,52715,5216,39589,15983
33139,33139,17352,52618,9393,53111,19276
33140,33140,10043,50849,20899,42729,6241
33141,33141,26857,33137,33154,33080,40943
33142,33142,52750,28457,45211,32775,35419
33143,33143,5241,37929,27062,34820,6491
33144,33144,2083,14957,18004,50723,6155
33145,33145,359,11247,33397,33075,50618
33146,33146,37304,9346,30059,10036,45945
33147,33147,27332,8323,25383,40054,5776
33148,33148,18769,10207,56202,55113,22923
33149,33149,2170,716,8587,5085,18615
33150,33150,24253,54129,5553,22974,15804
33151,33151,5785,18902,56723,22540,39538
33152,33152,28037,240,55958,29901,52059
33153,33153,46343,9861,25363,51886,28068
33154,33154,26855,26849,5424,33080,40940
33155,33155,51184,29976,43615,26225,30664
33156,33156,34942,20018,12910,30014,26476
33157,33157,7181,5668,39555,23166,23893
33158,33158,30064,19753,2721,22979,38079
33159,33159,11197,33387,33080,24260,2208
33160,33160,56641,16297,19380,54611,948
33161,33161,18032,37985,16914,13205,22836
33162,33162,786,33136,40953,24250,6554
33163,33163,41173,30131,32176,45157,16130
33164,33164,3502,43583,7014,39177,47297
33165,33165,32777,7373,42277,55124,49701
33166,33166,39800,11485,26347,53348,4849
33167,33167,9684,16872,13796,28332,55108
33168,33168,54113,7436,18865,34218,42426
33169,33169,28764,23207,6451,36785,5935
33170,33170,6082,15958,50262,26110,54345
33171,33171,10284,41908,34376,3085,18572
33172,33172,35496,51991,38540,17199,49646
33173,33173,8969,18314,20193,7000,42096
33174,33174,54626,29267,43029,32470,47361
33175,33175,42247,20204,15274,50352,42380
33176,33176,40668,49337,50819,31339,2822
33177,33177,35584,691,26920,326,48823
33178,33178,39315,3219,7457,5613,17478
33179,33179,7622,40281,49835,34014,45599
33180,33180,7020,49584,39251,13372,42606
33181,33181,37500,57406,24508,11905,8801
33182,33182,26203,4567,44118,38907,10842
33183,33183,20961,12773,51804,42368,52246
33184,33184,35764,8938,42858,48787,23041
33185,33185,23775,38038,53356,42782,14279
33186,33186,39235,3081,12972,40883,14038
33187,33187,6303,40606,2823,30930,20392
33188,33188,10779,46498,45164,12293,38559
33189,33189,25537,3726,397,45270,6361
33190,33190,8488,3657,49813,29715,43235
33191,33191,40865,12020,11892,34466,52470
33192,33192,22463,41472,1179,51095,34841
33193,33193,3108,54731,43619,24189,15075
33194,33194,2789,2318,43169,1907,33892
33195,33195,31679,7880,46088,45408,46609
33196,33196,54610,3538,24827,48103,27535
33197,33197,40962,39897,21147,40297,37025
33198,33198,48040,45250,1438,50146,26882
33199,33199,1836,17935,5193,28736,27377
33200,33200,44230,40646,45265,50793,2070
33201,33201,57416,10394,10168,53871,32638
33202,33202,28342,28408,19345,26431,25398
33203,33203,38295,35266,27135,14160,42170
